datetime,service_date,route_id,route_name,trip_id,direction_id,direction_name,stop_id,stop_name,stop_sequence,vehicle_id,scheduled_arrival,actual_arrival,delay_min,headway_min,passengers_waiting,passengers_boarded,passengers_alighted,passengers_onboard,capacity,occupancy_rate,crowding_level,dwell_time_sec,door_open_count,wheelchair_boardings,bike_boardings,lat,lon,weather_conditions,weather_hour,peak,trip_start_time,trip_end_time,trip_vehicle_id,vehicle_model,vehicle_capacity,vehicle_wheelchair_capacity,vehicle_bike_rack,stop_zone,route_long_name,route_length_km,route_color,weather_temp_c,weather_precip_mm,weather_hourly_conditions
10/25/2025 12:39,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-04,1,Inbound,A02,A-Stop 2,9,A05,10/25/2025 12:38,10/25/2025 12:39,1.11,120,2,2,1,2,50,0.04,Low,30,1,0,1,42.44188,-76.496872,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,A05,Proterra ZX5,50,3,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,18.4,0,Clear
10/25/2025 12:39,10/25/2025,B,Route B - University Express,B-1-20251025-04,1,Inbound,B02,B-Stop 2,9,B05,10/25/2025 12:40,10/25/2025 12:39,-0.42,120,2,2,0,2,42,0.05,Low,33,1,0,0,42.451986,-76.477574,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,B05,Gillig Low Floor,42,2,TRUE,Urban,Route B - University Express,18.7,#ff7f0e,18.4,0,Clear
10/25/2025 12:40,10/25/2025,B,Route B - University Express,B-0-20251025-04,0,Outbound,B09,B-Stop 9,9,B03,10/25/2025 12:40,10/25/2025 12:40,-0.8,120,4,3,1,2,42,0.05,Low,29,1,0,0,42.46625,-76.456864,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,B03,Proterra ZX5,42,2,TRUE,Suburban,Route B - University Express,18.7,#ff7f0e,18.4,0,Clear
10/25/2025 12:40,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-04,0,Outbound,A09,A-Stop 9,9,A04,10/25/2025 12:40,10/25/2025 12:40,0.52,120,3,3,2,4,36,0.11,Low,30,1,0,0,42.455819,-76.475978,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,A04,Proterra ZX5,36,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,18.4,0,Clear
10/25/2025 12:40,10/25/2025,C,Route C - Airport Connector,C-0-20251025-04,0,Outbound,C09,C-Stop 9,9,C04,10/25/2025 12:40,10/25/2025 12:40,0.32,120,0,0,1,4,40,0.1,Low,30,1,0,0,42.475571,-76.436444,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,C04,Gillig Low Floor,40,2,TRUE,Suburban,Route C - Airport Connector,25.4,#2ca02c,18.4,0,Clear
10/25/2025 12:43,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-04,1,Inbound,A01,A-Stop 1,10,A05,10/25/2025 12:43,10/25/2025 12:43,-0.33,120,1,1,2,1,50,0.02,Low,22,1,0,0,42.439984,-76.500112,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,A05,Proterra ZX5,50,3,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,18.4,0,Clear
10/25/2025 12:43,10/25/2025,C,Route C - Airport Connector,C-1-20251025-04,1,Inbound,C02,C-Stop 2,9,C01,10/25/2025 12:42,10/25/2025 12:43,1.27,120,3,2,1,5,45,0.11,Low,34,1,0,0,42.462037,-76.457172,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,C01,New Flyer Xcelsior,45,2,FALSE,Urban,Route C - Airport Connector,25.4,#2ca02c,18.4,0,Clear
10/25/2025 12:44,10/25/2025,C,Route C - Airport Connector,C-0-20251025-04,0,Outbound,C10,C-Stop 10,10,C04,10/25/2025 12:44,10/25/2025 12:44,-0.68,120,5,2,2,4,40,0.1,Low,28,1,0,0,42.478111,-76.432722,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,C04,Gillig Low Floor,40,2,TRUE,Suburban,Route C - Airport Connector,25.4,#2ca02c,18.4,0,Clear
10/25/2025 12:45,10/25/2025,B,Route B - University Express,B-1-20251025-04,1,Inbound,B01,B-Stop 1,10,B05,10/25/2025 12:44,10/25/2025 12:45,0.62,120,2,2,1,3,42,0.07,Low,23,1,0,0,42.450342,-76.480088,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,B05,Gillig Low Floor,42,2,TRUE,Urban,Route B - University Express,18.7,#ff7f0e,18.4,0,Clear
10/25/2025 12:45,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-04,0,Outbound,A10,A-Stop 10,10,A04,10/25/2025 12:45,10/25/2025 12:45,0.25,120,2,1,2,3,36,0.08,Low,30,1,0,0,42.457905,-76.473353,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,A04,Proterra ZX5,36,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,18.4,0,Clear
10/25/2025 12:45,10/25/2025,B,Route B - University Express,B-0-20251025-04,0,Outbound,B10,B-Stop 10,10,B03,10/25/2025 12:46,10/25/2025 12:45,-0.74,120,0,0,3,0,42,0,Low,23,1,0,0,42.467595,-76.452655,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,B03,Proterra ZX5,42,2,TRUE,Suburban,Route B - University Express,18.7,#ff7f0e,18.4,0,Clear
10/25/2025 12:47,10/25/2025,C,Route C - Airport Connector,C-1-20251025-04,1,Inbound,C01,C-Stop 1,10,C01,10/25/2025 12:47,10/25/2025 12:47,0.16,120,1,1,0,6,45,0.13,Low,24,1,0,0,42.460344,-76.45988,Clear,10/25/2025 12:00,Off-peak,12:00:00,13:00:00,C01,New Flyer Xcelsior,45,2,FALSE,Urban,Route C - Airport Connector,25.4,#2ca02c,18.4,0,Clear
10/25/2025 13:59,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-05,1,Inbound,A10,A-Stop 10,1,A02,10/25/2025 14:00,10/25/2025 13:59,-0.26,120,1,0,0,0,40,0,Low,15,0,0,0,42.457921,-76.473713,Clear,10/25/2025 13:00,Off-peak,14:00:00,15:00:00,A02,Proterra ZX5,40,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,17.4,0.05,Clear
10/25/2025 13:59,10/25/2025,C,Route C - Airport Connector,C-1-20251025-05,1,Inbound,C10,C-Stop 10,1,C04,10/25/2025 14:00,10/25/2025 13:59,-0.23,120,4,0,0,0,40,0,Low,15,0,0,0,42.478192,-76.432842,Clear,10/25/2025 13:00,Off-peak,14:00:00,15:00:00,C04,Gillig Low Floor,40,2,TRUE,Suburban,Route C - Airport Connector,25.4,#2ca02c,17.4,0.05,Clear
10/25/2025 13:59,10/25/2025,B,Route B - University Express,B-1-20251025-05,1,Inbound,B10,B-Stop 10,1,B04,10/25/2025 14:00,10/25/2025 13:59,-0.2,120,0,0,0,0,36,0,Low,15,0,0,0,42.467247,-76.45334,Clear,10/25/2025 13:00,Off-peak,14:00:00,15:00:00,B04,Proterra ZX5,36,3,TRUE,Suburban,Route B - University Express,18.7,#ff7f0e,17.4,0.05,Clear
10/25/2025 14:00,10/25/2025,B,Route B - University Express,B-0-20251025-05,0,Outbound,B01,B-Stop 1,1,B03,10/25/2025 14:00,10/25/2025 14:00,0.02,120,0,0,1,0,42,0,Low,25,1,0,0,42.450826,-76.47992,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,B03,Proterra ZX5,42,2,TRUE,Urban,Route B - University Express,18.7,#ff7f0e,16.7,0,Clear
10/25/2025 14:00,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-05,0,Outbound,A01,A-Stop 1,1,A04,10/25/2025 14:00,10/25/2025 14:00,0.56,120,5,1,0,1,36,0.03,Low,32,1,0,0,42.440043,-76.50018,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A04,Proterra ZX5,36,2,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:00,10/25/2025,C,Route C - Airport Connector,C-0-20251025-05,0,Outbound,C01,C-Stop 1,1,C05,10/25/2025 14:00,10/25/2025 14:00,0.83,120,3,3,0,3,36,0.08,Low,21,1,0,0,42.460122,-76.460094,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,C05,Gillig Low Floor,36,2,FALSE,Urban,Route C - Airport Connector,25.4,#2ca02c,16.7,0,Clear
10/25/2025 14:04,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-05,0,Outbound,A02,A-Stop 2,2,A04,10/25/2025 14:04,10/25/2025 14:04,0.54,120,0,0,2,0,36,0,Low,29,1,0,0,42.442064,-76.49657,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A04,Proterra ZX5,36,2,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:04,10/25/2025,B,Route B - University Express,B-0-20251025-05,0,Outbound,B02,B-Stop 2,2,B03,10/25/2025 14:04,10/25/2025 14:04,0.23,120,1,0,6,0,42,0,Low,31,1,0,0,42.452192,-76.477552,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,B03,Proterra ZX5,42,2,TRUE,Urban,Route B - University Express,18.7,#ff7f0e,16.7,0,Clear
10/25/2025 14:05,10/25/2025,B,Route B - University Express,B-1-20251025-05,1,Inbound,B09,B-Stop 9,2,B04,10/25/2025 14:05,10/25/2025 14:05,0.3,120,5,2,1,1,36,0.03,Low,19,1,0,0,42.466362,-76.456402,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,B04,Proterra ZX5,36,3,TRUE,Suburban,Route B - University Express,18.7,#ff7f0e,16.7,0,Clear
10/25/2025 14:05,10/25/2025,C,Route C - Airport Connector,C-0-20251025-05,0,Outbound,C02,C-Stop 2,2,C05,10/25/2025 14:05,10/25/2025 14:05,-0.04,120,1,1,1,3,36,0.08,Low,26,1,0,0,42.462343,-76.456908,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,C05,Gillig Low Floor,36,2,FALSE,Urban,Route C - Airport Connector,25.4,#2ca02c,16.7,0,Clear
10/25/2025 14:05,10/25/2025,C,Route C - Airport Connector,C-1-20251025-05,1,Inbound,C09,C-Stop 9,2,C04,10/25/2025 14:05,10/25/2025 14:05,0.25,120,4,4,3,1,40,0.03,Low,31,1,0,0,42.475787,-76.435934,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,C04,Gillig Low Floor,40,2,TRUE,Suburban,Route C - Airport Connector,25.4,#2ca02c,16.7,0,Clear
10/25/2025 14:06,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-05,1,Inbound,A09,A-Stop 9,2,A02,10/25/2025 14:04,10/25/2025 14:06,1.29,120,1,1,0,1,40,0.03,Low,16,1,0,0,42.456006,-76.475872,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A02,Proterra ZX5,40,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:08,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-05,0,Outbound,A03,A-Stop 3,3,A04,10/25/2025 14:08,10/25/2025 14:08,-0.13,120,3,1,1,0,36,0,Low,16,1,0,0,42.444156,-76.493968,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A04,Proterra ZX5,36,2,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:09,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-05,1,Inbound,A08,A-Stop 8,3,A02,10/25/2025 14:09,10/25/2025 14:09,-0.82,120,3,3,3,1,40,0.03,Low,29,1,1,0,42.453257,-76.479106,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A02,Proterra ZX5,40,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:09,10/25/2025,B,Route B - University Express,B-1-20251025-05,1,Inbound,B08,B-Stop 8,3,B04,10/25/2025 14:09,10/25/2025 14:09,0.22,120,3,1,2,0,36,0,Low,29,1,0,1,42.464209,-76.459422,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,B04,Proterra ZX5,36,3,TRUE,Suburban,Route B - University Express,18.7,#ff7f0e,16.7,0,Clear
10/25/2025 14:09,10/25/2025,C,Route C - Airport Connector,C-0-20251025-05,0,Outbound,C03,C-Stop 3,3,C05,10/25/2025 14:10,10/25/2025 14:09,-0.65,120,2,2,0,5,36,0.14,Low,37,1,0,0,42.463559,-76.454206,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,C05,Gillig Low Floor,36,2,FALSE,Urban,Route C - Airport Connector,25.4,#2ca02c,16.7,0,Clear
10/25/2025 14:10,10/25/2025,C,Route C - Airport Connector,C-1-20251025-05,1,Inbound,C08,C-Stop 8,3,C04,10/25/2025 14:10,10/25/2025 14:10,-0.53,120,3,2,2,1,40,0.03,Low,24,1,0,0,42.474157,-76.438589,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,C04,Gillig Low Floor,40,2,TRUE,Suburban,Route C - Airport Connector,25.4,#2ca02c,16.7,0,Clear
10/25/2025 14:11,10/25/2025,B,Route B - University Express,B-0-20251025-05,0,Outbound,B03,B-Stop 3,3,B03,10/25/2025 14:10,10/25/2025 14:11,0.86,120,6,4,0,4,42,0.1,Low,18,1,0,0,42.453636,-76.474156,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,B03,Proterra ZX5,42,2,TRUE,Urban,Route B - University Express,18.7,#ff7f0e,16.7,0,Clear
10/25/2025 14:14,10/25/2025,A,Route A - Downtown Loop,A-1-20251025-05,1,Inbound,A07,A-Stop 7,4,A02,10/25/2025 14:15,10/25/2025 14:14,-0.88,120,0,0,2,0,40,0,Low,15,1,0,0,42.452232,-76.482555,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A02,Proterra ZX5,40,2,TRUE,Suburban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
10/25/2025 14:15,10/25/2025,A,Route A - Downtown Loop,A-0-20251025-05,0,Outbound,A04,A-Stop 4,4,A04,10/25/2025 14:14,10/25/2025 14:15,0.97,120,1,1,0,1,36,0.03,Low,43,1,0,0,42.446444,-76.490562,Clear,10/25/2025 14:00,Off-peak,14:00:00,15:00:00,A04,Proterra ZX5,36,2,TRUE,Urban,Route A - Downtown Loop,12.3,#1f77b4,16.7,0,Clear
